# time  created  delivered  delivered/created
122000.0000 122 69 0.5656
123000.0000 123 69 0.5610
124000.0000 124 69 0.5565
125000.0000 125 69 0.5520
126000.0000 126 69 0.5476
127000.0000 127 69 0.5433
128000.0000 128 69 0.5391
129000.0000 129 69 0.5349
130000.0000 130 69 0.5308
131000.0000 131 69 0.5267
132000.0000 132 69 0.5227
133000.0000 133 69 0.5188
134000.0000 134 69 0.5149
135000.0000 135 69 0.5111
136000.0000 136 69 0.5074
137000.0000 137 69 0.5036
138000.0000 138 69 0.5000
139000.0000 139 69 0.4964
140000.0000 140 69 0.4929
141000.0000 141 69 0.4894
142000.0000 142 69 0.4859
143000.0000 143 69 0.4825
144000.0000 144 69 0.4792
145000.0000 145 69 0.4759
146000.0000 146 69 0.4726
147000.0000 147 69 0.4694
148000.0000 148 69 0.4662
149000.0000 149 69 0.4631
150000.0000 150 69 0.4600
151000.0000 151 69 0.4570
152000.0000 152 69 0.4539
153000.0000 153 69 0.4510
154000.0000 154 69 0.4481
155000.0000 155 69 0.4452
156000.0000 156 69 0.4423
157000.0000 157 69 0.4395
158000.0000 158 69 0.4367
159000.0000 159 69 0.4340
160000.0000 160 69 0.4313
161000.0000 161 69 0.4286
162000.0000 162 69 0.4259
163000.0000 163 69 0.4233
164000.0000 164 69 0.4207
165000.0000 165 69 0.4182
166000.0000 166 69 0.4157
167000.0000 167 69 0.4132
168000.0000 168 69 0.4107
169000.0000 169 69 0.4083
170000.0000 170 69 0.4059
171000.0000 171 69 0.4035
172000.0000 172 69 0.4012
173000.0000 173 69 0.3988
174000.0000 174 69 0.3966
175000.0000 175 69 0.3943
176000.0000 176 69 0.3920
177000.0000 177 69 0.3898
178000.0000 178 69 0.3876
179000.0000 179 69 0.3855
180000.0000 180 69 0.3833
180127.0000 180 70 0.3889
181000.0000 181 70 0.3867
182000.0000 182 70 0.3846
183000.0000 183 70 0.3825
184000.0000 184 70 0.3804
185000.0000 185 70 0.3784
186000.0000 186 70 0.3763
187000.0000 187 70 0.3743
187976.0000 187 71 0.3797
187980.0000 187 72 0.3850
188000.0000 188 72 0.3830
188012.0000 188 73 0.3883
188021.0000 188 74 0.3936
188941.0000 188 75 0.3989
189000.0000 189 75 0.3968
190000.0000 190 75 0.3947
191000.0000 191 75 0.3927
192000.0000 192 75 0.3906
193000.0000 193 75 0.3886
194000.0000 194 75 0.3866
195000.0000 195 75 0.3846
196000.0000 196 75 0.3827
197000.0000 197 75 0.3807
197574.0000 197 76 0.3858
197578.0000 197 77 0.3909
197582.0000 197 78 0.3959
198000.0000 198 78 0.3939
198008.0000 198 79 0.3990
199000.0000 199 79 0.3970
200000.0000 200 79 0.3950
201000.0000 201 79 0.3930
202000.0000 202 79 0.3911
203000.0000 203 79 0.3892
204000.0000 204 79 0.3873
204234.0000 204 80 0.3922
205000.0000 205 80 0.3902
206000.0000 206 80 0.3883
207000.0000 207 80 0.3865
208000.0000 208 80 0.3846
209000.0000 209 80 0.3828
209430.0000 209 81 0.3876
210000.0000 210 81 0.3857
211000.0000 211 81 0.3839
212000.0000 212 81 0.3821
213000.0000 213 81 0.3803
214000.0000 214 81 0.3785
215000.0000 215 81 0.3767
216000.0000 216 81 0.3750
217000.0000 217 81 0.3733
218000.0000 218 81 0.3716
219000.0000 219 81 0.3699
220000.0000 220 81 0.3682
221000.0000 221 81 0.3665
222000.0000 222 81 0.3649
223000.0000 223 81 0.3632
224000.0000 224 81 0.3616
225000.0000 225 81 0.3600
226000.0000 226 81 0.3584
227000.0000 227 81 0.3568
228000.0000 228 81 0.3553
229000.0000 229 81 0.3537
230000.0000 230 81 0.3522
231000.0000 231 81 0.3506
232000.0000 232 81 0.3491
233000.0000 233 81 0.3476
234000.0000 234 81 0.3462
235000.0000 235 81 0.3447
236000.0000 236 81 0.3432
237000.0000 237 81 0.3418
238000.0000 238 81 0.3403
239000.0000 239 81 0.3389
240000.0000 240 81 0.3375
241000.0000 241 81 0.3361
242000.0000 242 81 0.3347
243000.0000 243 81 0.3333
244000.0000 244 81 0.3320
245000.0000 245 81 0.3306
246000.0000 246 81 0.3293
247000.0000 247 81 0.3279
248000.0000 248 81 0.3266
248479.0000 248 82 0.3306
248491.0000 248 83 0.3347
248507.0000 248 84 0.3387
248536.0000 248 85 0.3427
248540.0000 248 86 0.3468
248544.0000 248 87 0.3508
248548.0000 248 88 0.3548
248552.0000 248 89 0.3589
248556.0000 248 90 0.3629
249000.0000 249 90 0.3614
249053.0000 249 91 0.3655
249874.0000 249 92 0.3695
250000.0000 250 92 0.3680
251000.0000 251 92 0.3665
252000.0000 252 92 0.3651
252767.0000 252 93 0.3690
252799.0000 252 94 0.3730
252803.0000 252 95 0.3770
252807.0000 252 96 0.3810
252811.0000 252 97 0.3849
252815.0000 252 98 0.3889
253000.0000 253 98 0.3874
254000.0000 254 98 0.3858
255000.0000 255 98 0.3843
256000.0000 256 98 0.3828
257000.0000 257 98 0.3813
258000.0000 258 98 0.3798
259000.0000 259 98 0.3784
259404.0000 259 99 0.3822
260000.0000 260 99 0.3808
261000.0000 261 99 0.3793
261547.0000 261 100 0.3831
262000.0000 262 100 0.3817
262027.0000 262 101 0.3855
262523.0000 262 102 0.3893
262547.0000 262 103 0.3931
262559.0000 262 104 0.3969
262579.0000 262 105 0.4008
262596.0000 262 106 0.4046
262600.0000 262 107 0.4084
262604.0000 262 108 0.4122
262608.0000 262 109 0.4160
262612.0000 262 110 0.4198
262616.0000 262 111 0.4237
262646.0000 262 112 0.4275
262885.0000 262 113 0.4313
262889.0000 262 114 0.4351
263000.0000 263 114 0.4335
264000.0000 264 114 0.4318
265000.0000 265 114 0.4302
266000.0000 266 114 0.4286
267000.0000 267 114 0.4270
268000.0000 268 114 0.4254
268452.0000 268 115 0.4291
269000.0000 269 115 0.4275
269009.0000 269 116 0.4312
269263.0000 269 117 0.4349
269267.0000 269 118 0.4387
269271.0000 269 119 0.4424
269275.0000 269 120 0.4461
269279.0000 269 121 0.4498
269283.0000 269 122 0.4535
270000.0000 270 122 0.4519
271000.0000 271 122 0.4502
272000.0000 272 122 0.4485
273000.0000 273 122 0.4469
274000.0000 274 122 0.4453
275000.0000 275 122 0.4436
276000.0000 276 122 0.4420
277000.0000 277 122 0.4404
278000.0000 278 122 0.4388
279000.0000 279 122 0.4373
280000.0000 280 122 0.4357
281000.0000 281 122 0.4342
282000.0000 282 122 0.4326
283000.0000 283 122 0.4311
284000.0000 284 122 0.4296
285000.0000 285 122 0.4281
286000.0000 286 122 0.4266
287000.0000 287 122 0.4251
288000.0000 288 122 0.4236
289000.0000 289 122 0.4221
290000.0000 290 122 0.4207
291000.0000 291 122 0.4192
292000.0000 292 122 0.4178
293000.0000 293 122 0.4164
294000.0000 294 122 0.4150
295000.0000 295 122 0.4136
296000.0000 296 122 0.4122
297000.0000 297 122 0.4108
298000.0000 298 122 0.4094
299000.0000 299 122 0.4080
300000.0000 300 122 0.4067
301000.0000 301 122 0.4053
302000.0000 302 122 0.4040
303000.0000 303 122 0.4026
304000.0000 304 122 0.4013
305000.0000 305 122 0.4000
306000.0000 306 122 0.3987
307000.0000 307 122 0.3974
308000.0000 308 122 0.3961
309000.0000 309 122 0.3948
310000.0000 310 122 0.3935
311000.0000 311 122 0.3923
312000.0000 312 122 0.3910
313000.0000 313 122 0.3898
314000.0000 314 122 0.3885
315000.0000 315 122 0.3873
316000.0000 316 122 0.3861
317000.0000 317 122 0.3849
318000.0000 318 122 0.3836
319000.0000 319 122 0.3824
320000.0000 320 122 0.3813
321000.0000 321 122 0.3801
322000.0000 322 122 0.3789
323000.0000 323 122 0.3777
324000.0000 324 122 0.3765
325000.0000 325 122 0.3754
326000.0000 326 122 0.3742
327000.0000 327 122 0.3731
328000.0000 328 122 0.3720
329000.0000 329 122 0.3708
330000.0000 330 122 0.3697
331000.0000 331 122 0.3686
332000.0000 332 122 0.3675
333000.0000 333 122 0.3664
334000.0000 334 122 0.3653
335000.0000 335 122 0.3642
336000.0000 336 122 0.3631
337000.0000 337 122 0.3620
337183.0000 337 123 0.3650
337191.0000 337 124 0.3680
337235.0000 337 125 0.3709
337239.0000 337 126 0.3739
337263.0000 337 127 0.3769
338000.0000 338 127 0.3757
338901.0000 338 128 0.3787
338905.0000 338 129 0.3817
339000.0000 339 129 0.3805
339003.0000 339 130 0.3835
339007.0000 339 131 0.3864
339011.0000 339 132 0.3894
339015.0000 339 133 0.3923
339019.0000 339 134 0.3953
339023.0000 339 135 0.3982
339027.0000 339 136 0.4012
339031.0000 339 137 0.4041
339035.0000 339 138 0.4071
339107.0000 339 139 0.4100
339835.0000 339 140 0.4130
339839.0000 339 141 0.4159
339843.0000 339 142 0.4189
339847.0000 339 143 0.4218
339851.0000 339 144 0.4248
339855.0000 339 145 0.4277
339859.0000 339 146 0.4307
339863.0000 339 147 0.4336
339867.0000 339 148 0.4366
339871.0000 339 149 0.4395
340000.0000 340 149 0.4382
340172.0000 340 150 0.4412
340176.0000 340 151 0.4441
340851.0000 340 152 0.4471
340855.0000 340 153 0.4500
340859.0000 340 154 0.4529
340864.0000 340 155 0.4559
340868.0000 340 156 0.4588
340872.0000 340 157 0.4618
340876.0000 340 158 0.4647
341000.0000 341 158 0.4633
341134.0000 341 159 0.4663
341279.0000 341 160 0.4692
341283.0000 341 161 0.4721
341287.0000 341 162 0.4751
341291.0000 341 163 0.4780
341295.0000 341 164 0.4809
341299.0000 341 165 0.4839
341303.0000 341 166 0.4868
341307.0000 341 167 0.4897
341311.0000 341 168 0.4927
341315.0000 341 169 0.4956
341319.0000 341 170 0.4985
341323.0000 341 171 0.5015
341327.0000 341 172 0.5044
341331.0000 341 173 0.5073
341335.0000 341 174 0.5103
341339.0000 341 175 0.5132
341343.0000 341 176 0.5161
341347.0000 341 177 0.5191
341761.0000 341 178 0.5220
341993.0000 341 179 0.5249
342000.0000 342 179 0.5234
343000.0000 343 179 0.5219
343507.0000 343 180 0.5248
343515.0000 343 181 0.5277
343531.0000 343 182 0.5306
343551.0000 343 183 0.5335
343575.0000 343 184 0.5364
343595.0000 343 185 0.5394
344000.0000 344 185 0.5378
344080.0000 344 186 0.5407
344084.0000 344 187 0.5436
344088.0000 344 188 0.5465
344092.0000 344 189 0.5494
344096.0000 344 190 0.5523
345000.0000 345 190 0.5507
346000.0000 346 190 0.5491
346440.0000 346 191 0.5520
347000.0000 347 191 0.5504
347421.0000 347 192 0.5533
347425.0000 347 193 0.5562
347776.0000 347 194 0.5591
347780.0000 347 195 0.5620
347784.0000 347 196 0.5648
347788.0000 347 197 0.5677
347792.0000 347 198 0.5706
347796.0000 347 199 0.5735
347800.0000 347 200 0.5764
347804.0000 347 201 0.5793
347808.0000 347 202 0.5821
347812.0000 347 203 0.5850
347816.0000 347 204 0.5879
347820.0000 347 205 0.5908
347824.0000 347 206 0.5937
347828.0000 347 207 0.5965
347832.0000 347 208 0.5994
347836.0000 347 209 0.6023
347840.0000 347 210 0.6052
348000.0000 348 210 0.6034
349000.0000 349 210 0.6017
349302.0000 349 211 0.6046
349306.0000 349 212 0.6074
349310.0000 349 213 0.6103
350000.0000 350 213 0.6086
350020.0000 350 214 0.6114
350024.0000 350 215 0.6143
350028.0000 350 216 0.6171
350032.0000 350 217 0.6200
350036.0000 350 218 0.6229
350040.0000 350 219 0.6257
350044.0000 350 220 0.6286
350048.0000 350 221 0.6314
350052.0000 350 222 0.6343
350056.0000 350 223 0.6371
350060.0000 350 224 0.6400
350064.0000 350 225 0.6429
350068.0000 350 226 0.6457
351000.0000 351 226 0.6439
351069.0000 351 227 0.6467
351272.0000 351 228 0.6496
352000.0000 352 228 0.6477
352921.0000 352 229 0.6506
352925.0000 352 230 0.6534
352929.0000 352 231 0.6563
353000.0000 353 231 0.6544
353630.0000 353 232 0.6572
353634.0000 353 233 0.6601
353638.0000 353 234 0.6629
354000.0000 354 234 0.6610
354825.0000 354 235 0.6638
354892.0000 354 236 0.6667
355000.0000 355 236 0.6648
356000.0000 356 236 0.6629
357000.0000 357 236 0.6611
358000.0000 358 236 0.6592
359000.0000 359 236 0.6574
