# time  created  delivered  delivered/created
344156.0000 344 192 0.5581
344160.0000 344 193 0.5610
344164.0000 344 194 0.5640
344168.0000 344 195 0.5669
344172.0000 344 196 0.5698
344176.0000 344 197 0.5727
344180.0000 344 198 0.5756
344184.0000 344 199 0.5785
344188.0000 344 200 0.5814
344192.0000 344 201 0.5843
344196.0000 344 202 0.5872
344200.0000 344 203 0.5901
344204.0000 344 204 0.5930
344208.0000 344 205 0.5959
344212.0000 344 206 0.5988
344216.0000 344 207 0.6017
344220.0000 344 208 0.6047
344224.0000 344 209 0.6076
344228.0000 344 210 0.6105
344232.0000 344 211 0.6134
344236.0000 344 212 0.6163
344240.0000 344 213 0.6192
344244.0000 344 214 0.6221
344248.0000 344 215 0.6250
344252.0000 344 216 0.6279
344256.0000 344 217 0.6308
344260.0000 344 218 0.6337
344264.0000 344 219 0.6366
344268.0000 344 220 0.6395
344272.0000 344 221 0.6424
344276.0000 344 222 0.6453
344280.0000 344 223 0.6483
344284.0000 344 224 0.6512
344288.0000 344 225 0.6541
344292.0000 344 226 0.6570
344296.0000 344 227 0.6599
344300.0000 344 228 0.6628
345000.0000 345 228 0.6609
345016.0000 345 229 0.6638
345020.0000 345 230 0.6667
346000.0000 346 230 0.6647
346440.0000 346 231 0.6676
346766.0000 346 232 0.6705
346770.0000 346 233 0.6734
346774.0000 346 234 0.6763
346778.0000 346 235 0.6792
346782.0000 346 236 0.6821
346786.0000 346 237 0.6850
347000.0000 347 237 0.6830
347421.0000 347 238 0.6859
347425.0000 347 239 0.6888
347437.0000 347 240 0.6916
347474.0000 347 241 0.6945
347737.0000 347 242 0.6974
347741.0000 347 243 0.7003
347745.0000 347 244 0.7032
347749.0000 347 245 0.7061
347753.0000 347 246 0.7089
347757.0000 347 247 0.7118
347761.0000 347 248 0.7147
347765.0000 347 249 0.7176
347769.0000 347 250 0.7205
347773.0000 347 251 0.7233
347777.0000 347 252 0.7262
347781.0000 347 253 0.7291
347785.0000 347 254 0.7320
347789.0000 347 255 0.7349
347793.0000 347 256 0.7378
347797.0000 347 257 0.7406
347801.0000 347 258 0.7435
347805.0000 347 259 0.7464
347809.0000 347 260 0.7493
347813.0000 347 261 0.7522
347817.0000 347 262 0.7550
347821.0000 347 263 0.7579
347825.0000 347 264 0.7608
347829.0000 347 265 0.7637
347833.0000 347 266 0.7666
348000.0000 348 266 0.7644
348082.0000 348 267 0.7672
348086.0000 348 268 0.7701
348090.0000 348 269 0.7730
348094.0000 348 270 0.7759
348098.0000 348 271 0.7787
348102.0000 348 272 0.7816
348106.0000 348 273 0.7845
348110.0000 348 274 0.7874
348114.0000 348 275 0.7902
348858.0000 348 276 0.7931
348862.0000 348 277 0.7960
348866.0000 348 278 0.7989
348870.0000 348 279 0.8017
348874.0000 348 280 0.8046
348878.0000 348 281 0.8075
348882.0000 348 282 0.8103
349000.0000 349 282 0.8080
349302.0000 349 283 0.8109
349306.0000 349 284 0.8138
349310.0000 349 285 0.8166
349576.0000 349 286 0.8195
350000.0000 350 286 0.8171
350020.0000 350 287 0.8200
350024.0000 350 288 0.8229
350028.0000 350 289 0.8257
350032.0000 350 290 0.8286
350036.0000 350 291 0.8314
350040.0000 350 292 0.8343
350044.0000 350 293 0.8371
350048.0000 350 294 0.8400
350052.0000 350 295 0.8429
350056.0000 350 296 0.8457
350060.0000 350 297 0.8486
350064.0000 350 298 0.8514
350068.0000 350 299 0.8543
350072.0000 350 300 0.8571
350076.0000 350 301 0.8600
350080.0000 350 302 0.8629
350084.0000 350 303 0.8657
350088.0000 350 304 0.8686
350092.0000 350 305 0.8714
350096.0000 350 306 0.8743
350100.0000 350 307 0.8771
350104.0000 350 308 0.8800
350108.0000 350 309 0.8829
350112.0000 350 310 0.8857
350116.0000 350 311 0.8886
350120.0000 350 312 0.8914
350124.0000 350 313 0.8943
350128.0000 350 314 0.8971
350132.0000 350 315 0.9000
350136.0000 350 316 0.9029
350140.0000 350 317 0.9057
350144.0000 350 318 0.9086
350148.0000 350 319 0.9114
351000.0000 351 319 0.9088
351272.0000 351 320 0.9117
352000.0000 352 320 0.9091
353000.0000 353 320 0.9065
353162.0000 353 321 0.9093
353166.0000 353 322 0.9122
354000.0000 354 322 0.9096
354892.0000 354 323 0.9124
355000.0000 355 323 0.9099
356000.0000 356 323 0.9073
357000.0000 357 323 0.9048
358000.0000 358 323 0.9022
359000.0000 359 323 0.8997
