# time  created  delivered  delivered/created
126000.0000 126 65 0.5159
127000.0000 127 65 0.5118
128000.0000 128 65 0.5078
129000.0000 129 65 0.5039
130000.0000 130 65 0.5000
131000.0000 131 65 0.4962
132000.0000 132 65 0.4924
133000.0000 133 65 0.4887
134000.0000 134 65 0.4851
135000.0000 135 65 0.4815
136000.0000 136 65 0.4779
137000.0000 137 65 0.4745
138000.0000 138 65 0.4710
139000.0000 139 65 0.4676
140000.0000 140 65 0.4643
141000.0000 141 65 0.4610
142000.0000 142 65 0.4577
143000.0000 143 65 0.4545
144000.0000 144 65 0.4514
145000.0000 145 65 0.4483
146000.0000 146 65 0.4452
147000.0000 147 65 0.4422
148000.0000 148 65 0.4392
149000.0000 149 65 0.4362
150000.0000 150 65 0.4333
151000.0000 151 65 0.4305
152000.0000 152 65 0.4276
153000.0000 153 65 0.4248
154000.0000 154 65 0.4221
155000.0000 155 65 0.4194
156000.0000 156 65 0.4167
157000.0000 157 65 0.4140
158000.0000 158 65 0.4114
159000.0000 159 65 0.4088
160000.0000 160 65 0.4063
161000.0000 161 65 0.4037
162000.0000 162 65 0.4012
163000.0000 163 65 0.3988
164000.0000 164 65 0.3963
165000.0000 165 65 0.3939
166000.0000 166 65 0.3916
167000.0000 167 65 0.3892
168000.0000 168 65 0.3869
169000.0000 169 65 0.3846
170000.0000 170 65 0.3824
171000.0000 171 65 0.3801
172000.0000 172 65 0.3779
173000.0000 173 65 0.3757
174000.0000 174 65 0.3736
175000.0000 175 65 0.3714
176000.0000 176 65 0.3693
177000.0000 177 65 0.3672
178000.0000 178 65 0.3652
179000.0000 179 65 0.3631
180000.0000 180 65 0.3611
181000.0000 181 65 0.3591
182000.0000 182 65 0.3571
183000.0000 183 65 0.3552
184000.0000 184 65 0.3533
185000.0000 185 65 0.3514
186000.0000 186 65 0.3495
187000.0000 187 65 0.3476
187976.0000 187 66 0.3529
187981.0000 187 67 0.3583
187985.0000 187 68 0.3636
188000.0000 188 68 0.3617
189000.0000 189 68 0.3598
190000.0000 190 68 0.3579
191000.0000 191 68 0.3560
192000.0000 192 68 0.3542
193000.0000 193 68 0.3523
194000.0000 194 68 0.3505
195000.0000 195 68 0.3487
195832.0000 195 69 0.3538
196000.0000 196 69 0.3520
197000.0000 197 69 0.3503
197961.0000 197 70 0.3553
198000.0000 198 70 0.3535
198004.0000 198 71 0.3586
199000.0000 199 71 0.3568
200000.0000 200 71 0.3550
201000.0000 201 71 0.3532
201954.0000 201 72 0.3582
201959.0000 201 73 0.3632
202000.0000 202 73 0.3614
203000.0000 203 73 0.3596
204000.0000 204 73 0.3578
205000.0000 205 73 0.3561
205429.0000 205 74 0.3610
206000.0000 206 74 0.3592
207000.0000 207 74 0.3575
208000.0000 208 74 0.3558
209000.0000 209 74 0.3541
210000.0000 210 74 0.3524
210022.0000 210 75 0.3571
211000.0000 211 75 0.3555
212000.0000 212 75 0.3538
213000.0000 213 75 0.3521
214000.0000 214 75 0.3505
215000.0000 215 75 0.3488
216000.0000 216 75 0.3472
217000.0000 217 75 0.3456
218000.0000 218 75 0.3440
219000.0000 219 75 0.3425
220000.0000 220 75 0.3409
221000.0000 221 75 0.3394
222000.0000 222 75 0.3378
223000.0000 223 75 0.3363
224000.0000 224 75 0.3348
225000.0000 225 75 0.3333
226000.0000 226 75 0.3319
227000.0000 227 75 0.3304
228000.0000 228 75 0.3289
229000.0000 229 75 0.3275
230000.0000 230 75 0.3261
231000.0000 231 75 0.3247
232000.0000 232 75 0.3233
233000.0000 233 75 0.3219
234000.0000 234 75 0.3205
235000.0000 235 75 0.3191
236000.0000 236 75 0.3178
237000.0000 237 75 0.3165
238000.0000 238 75 0.3151
239000.0000 239 75 0.3138
240000.0000 240 75 0.3125
241000.0000 241 75 0.3112
242000.0000 242 75 0.3099
243000.0000 243 75 0.3086
244000.0000 244 75 0.3074
245000.0000 245 75 0.3061
246000.0000 246 75 0.3049
247000.0000 247 75 0.3036
248000.0000 248 75 0.3024
248479.0000 248 76 0.3065
248491.0000 248 77 0.3105
248507.0000 248 78 0.3145
248536.0000 248 79 0.3185
248540.0000 248 80 0.3226
248544.0000 248 81 0.3266
248548.0000 248 82 0.3306
248552.0000 248 83 0.3347
248556.0000 248 84 0.3387
249000.0000 249 84 0.3373
249053.0000 249 85 0.3414
250000.0000 250 85 0.3400
251000.0000 251 85 0.3386
252000.0000 252 85 0.3373
252767.0000 252 86 0.3413
252799.0000 252 87 0.3452
252803.0000 252 88 0.3492
252807.0000 252 89 0.3532
252811.0000 252 90 0.3571
252815.0000 252 91 0.3611
252819.0000 252 92 0.3651
253000.0000 253 92 0.3636
254000.0000 254 92 0.3622
255000.0000 255 92 0.3608
256000.0000 256 92 0.3594
257000.0000 257 92 0.3580
258000.0000 258 92 0.3566
259000.0000 259 92 0.3552
259404.0000 259 93 0.3591
260000.0000 260 93 0.3577
261000.0000 261 93 0.3563
261547.0000 261 94 0.3602
262000.0000 262 94 0.3588
262027.0000 262 95 0.3626
262523.0000 262 96 0.3664
262547.0000 262 97 0.3702
262559.0000 262 98 0.3740
262579.0000 262 99 0.3779
262596.0000 262 100 0.3817
262600.0000 262 101 0.3855
262604.0000 262 102 0.3893
262608.0000 262 103 0.3931
262612.0000 262 104 0.3969
262616.0000 262 105 0.4008
262620.0000 262 106 0.4046
262646.0000 262 107 0.4084
262650.0000 262 108 0.4122
262885.0000 262 109 0.4160
262889.0000 262 110 0.4198
263000.0000 263 110 0.4183
264000.0000 264 110 0.4167
265000.0000 265 110 0.4151
266000.0000 266 110 0.4135
267000.0000 267 110 0.4120
268000.0000 268 110 0.4104
268452.0000 268 111 0.4142
269000.0000 269 111 0.4126
269009.0000 269 112 0.4164
269299.0000 269 113 0.4201
269319.0000 269 114 0.4238
269331.0000 269 115 0.4275
269335.0000 269 116 0.4312
269339.0000 269 117 0.4349
269343.0000 269 118 0.4387
269347.0000 269 119 0.4424
269351.0000 269 120 0.4461
269355.0000 269 121 0.4498
270000.0000 270 121 0.4481
271000.0000 271 121 0.4465
272000.0000 272 121 0.4449
273000.0000 273 121 0.4432
274000.0000 274 121 0.4416
275000.0000 275 121 0.4400
276000.0000 276 121 0.4384
277000.0000 277 121 0.4368
278000.0000 278 121 0.4353
279000.0000 279 121 0.4337
280000.0000 280 121 0.4321
281000.0000 281 121 0.4306
282000.0000 282 121 0.4291
283000.0000 283 121 0.4276
284000.0000 284 121 0.4261
285000.0000 285 121 0.4246
286000.0000 286 121 0.4231
287000.0000 287 121 0.4216
288000.0000 288 121 0.4201
289000.0000 289 121 0.4187
290000.0000 290 121 0.4172
291000.0000 291 121 0.4158
292000.0000 292 121 0.4144
293000.0000 293 121 0.4130
294000.0000 294 121 0.4116
295000.0000 295 121 0.4102
296000.0000 296 121 0.4088
297000.0000 297 121 0.4074
298000.0000 298 121 0.4060
299000.0000 299 121 0.4047
300000.0000 300 121 0.4033
301000.0000 301 121 0.4020
302000.0000 302 121 0.4007
303000.0000 303 121 0.3993
304000.0000 304 121 0.3980
305000.0000 305 121 0.3967
306000.0000 306 121 0.3954
307000.0000 307 121 0.3941
308000.0000 308 121 0.3929
309000.0000 309 121 0.3916
310000.0000 310 121 0.3903
311000.0000 311 121 0.3891
312000.0000 312 121 0.3878
313000.0000 313 121 0.3866
314000.0000 314 121 0.3854
315000.0000 315 121 0.3841
316000.0000 316 121 0.3829
317000.0000 317 121 0.3817
318000.0000 318 121 0.3805
319000.0000 319 121 0.3793
320000.0000 320 121 0.3781
321000.0000 321 121 0.3769
322000.0000 322 121 0.3758
323000.0000 323 121 0.3746
324000.0000 324 121 0.3735
325000.0000 325 121 0.3723
326000.0000 326 121 0.3712
327000.0000 327 121 0.3700
328000.0000 328 121 0.3689
329000.0000 329 121 0.3678
330000.0000 330 121 0.3667
331000.0000 331 121 0.3656
332000.0000 332 121 0.3645
333000.0000 333 121 0.3634
334000.0000 334 121 0.3623
335000.0000 335 121 0.3612
336000.0000 336 121 0.3601
337000.0000 337 121 0.3591
337183.0000 337 122 0.3620
337235.0000 337 123 0.3650
337239.0000 337 124 0.3680
337263.0000 337 125 0.3709
337291.0000 337 126 0.3739
337307.0000 337 127 0.3769
338000.0000 338 127 0.3757
338901.0000 338 128 0.3787
338905.0000 338 129 0.3817
339000.0000 339 129 0.3805
339003.0000 339 130 0.3835
339007.0000 339 131 0.3864
339011.0000 339 132 0.3894
339015.0000 339 133 0.3923
339019.0000 339 134 0.3953
339023.0000 339 135 0.3982
339027.0000 339 136 0.4012
339031.0000 339 137 0.4041
339035.0000 339 138 0.4071
339107.0000 339 139 0.4100
339950.0000 339 140 0.4130
339954.0000 339 141 0.4159
339958.0000 339 142 0.4189
339962.0000 339 143 0.4218
339966.0000 339 144 0.4248
339970.0000 339 145 0.4277
339974.0000 339 146 0.4307
339978.0000 339 147 0.4336
339982.0000 339 148 0.4366
339986.0000 339 149 0.4395
339990.0000 339 150 0.4425
339994.0000 339 151 0.4454
339998.0000 339 152 0.4484
340000.0000 340 152 0.4471
340002.0000 340 153 0.4500
340006.0000 340 154 0.4529
340010.0000 340 155 0.4559
340046.0000 340 156 0.4588
340851.0000 340 157 0.4618
340855.0000 340 158 0.4647
340859.0000 340 159 0.4676
340864.0000 340 160 0.4706
340868.0000 340 161 0.4735
340872.0000 340 162 0.4765
340876.0000 340 163 0.4794
341000.0000 341 163 0.4780
341992.0000 341 164 0.4809
342000.0000 342 164 0.4795
343000.0000 343 164 0.4781
343487.0000 343 165 0.4810
343491.0000 343 166 0.4840
343495.0000 343 167 0.4869
343499.0000 343 168 0.4898
343503.0000 343 169 0.4927
343507.0000 343 170 0.4956
343511.0000 343 171 0.4985
343515.0000 343 172 0.5015
343520.0000 343 173 0.5044
343524.0000 343 174 0.5073
343528.0000 343 175 0.5102
343532.0000 343 176 0.5131
343536.0000 343 177 0.5160
343540.0000 343 178 0.5190
343544.0000 343 179 0.5219
343548.0000 343 180 0.5248
343552.0000 343 181 0.5277
343556.0000 343 182 0.5306
344000.0000 344 182 0.5291
344080.0000 344 183 0.5320
344084.0000 344 184 0.5349
344088.0000 344 185 0.5378
344092.0000 344 186 0.5407
344096.0000 344 187 0.5436
344101.0000 344 188 0.5465
344105.0000 344 189 0.5494
344136.0000 344 190 0.5523
344140.0000 344 191 0.5552
344144.0000 344 192 0.5581
344148.0000 344 193 0.5610
344152.0000 344 194 0.5640
344156.0000 344 195 0.5669
344160.0000 344 196 0.5698
344164.0000 344 197 0.5727
344168.0000 344 198 0.5756
344172.0000 344 199 0.5785
344176.0000 344 200 0.5814
344180.0000 344 201 0.5843
344184.0000 344 202 0.5872
344188.0000 344 203 0.5901
345000.0000 345 203 0.5884
345189.0000 345 204 0.5913
346000.0000 346 204 0.5896
346440.0000 346 205 0.5925
347000.0000 347 205 0.5908
347421.0000 347 206 0.5937
347425.0000 347 207 0.5965
347788.0000 347 208 0.5994
347816.0000 347 209 0.6023
347849.0000 347 210 0.6052
347853.0000 347 211 0.6081
347857.0000 347 212 0.6110
347861.0000 347 213 0.6138
347865.0000 347 214 0.6167
347869.0000 347 215 0.6196
347873.0000 347 216 0.6225
347877.0000 347 217 0.6254
347881.0000 347 218 0.6282
347885.0000 347 219 0.6311
347889.0000 347 220 0.6340
347893.0000 347 221 0.6369
347897.0000 347 222 0.6398
347901.0000 347 223 0.6427
347905.0000 347 224 0.6455
348000.0000 348 224 0.6437
349000.0000 349 224 0.6418
349302.0000 349 225 0.6447
349306.0000 349 226 0.6476
349310.0000 349 227 0.6504
349314.0000 349 228 0.6533
349318.0000 349 229 0.6562
350000.0000 350 229 0.6543
350056.0000 350 230 0.6571
350060.0000 350 231 0.6600
350112.0000 350 232 0.6629
350120.0000 350 233 0.6657
350132.0000 350 234 0.6686
350148.0000 350 235 0.6714
350176.0000 350 236 0.6743
350180.0000 350 237 0.6771
350184.0000 350 238 0.6800
350188.0000 350 239 0.6829
350192.0000 350 240 0.6857
350196.0000 350 241 0.6886
350200.0000 350 242 0.6914
350204.0000 350 243 0.6943
350208.0000 350 244 0.6971
350212.0000 350 245 0.7000
350216.0000 350 246 0.7029
350220.0000 350 247 0.7057
350224.0000 350 248 0.7086
350228.0000 350 249 0.7114
350232.0000 350 250 0.7143
350236.0000 350 251 0.7171
351000.0000 351 251 0.7151
351272.0000 351 252 0.7179
352000.0000 352 252 0.7159
353000.0000 353 252 0.7139
354000.0000 354 252 0.7119
354892.0000 354 253 0.7147
354957.0000 354 254 0.7175
355000.0000 355 254 0.7155
356000.0000 356 254 0.7135
357000.0000 357 254 0.7115
358000.0000 358 254 0.7095
359000.0000 359 254 0.7075
