# time  created  delivered  delivered/created
343523.0000 343 193 0.5627
343527.0000 343 194 0.5656
343531.0000 343 195 0.5685
343535.0000 343 196 0.5714
343539.0000 343 197 0.5743
343543.0000 343 198 0.5773
343547.0000 343 199 0.5802
343551.0000 343 200 0.5831
343555.0000 343 201 0.5860
343559.0000 343 202 0.5889
343563.0000 343 203 0.5918
343567.0000 343 204 0.5948
343571.0000 343 205 0.5977
343575.0000 343 206 0.6006
344000.0000 344 206 0.5988
344578.0000 344 207 0.6017
345000.0000 345 207 0.6000
345016.0000 345 208 0.6029
345020.0000 345 209 0.6058
346000.0000 346 209 0.6040
346440.0000 346 210 0.6069
347000.0000 347 210 0.6052
347421.0000 347 211 0.6081
347425.0000 347 212 0.6110
347469.0000 347 213 0.6138
347764.0000 347 214 0.6167
347768.0000 347 215 0.6196
347772.0000 347 216 0.6225
347776.0000 347 217 0.6254
347780.0000 347 218 0.6282
347784.0000 347 219 0.6311
347788.0000 347 220 0.6340
347792.0000 347 221 0.6369
347796.0000 347 222 0.6398
347800.0000 347 223 0.6427
347804.0000 347 224 0.6455
348000.0000 348 224 0.6437
348858.0000 348 225 0.6466
349000.0000 349 225 0.6447
349302.0000 349 226 0.6476
349306.0000 349 227 0.6504
349310.0000 349 228 0.6533
349314.0000 349 229 0.6562
349318.0000 349 230 0.6590
349322.0000 349 231 0.6619
349326.0000 349 232 0.6648
349330.0000 349 233 0.6676
349334.0000 349 234 0.6705
349338.0000 349 235 0.6734
349342.0000 349 236 0.6762
349346.0000 349 237 0.6791
349448.0000 349 238 0.6819
350000.0000 350 238 0.6800
351000.0000 351 238 0.6781
352000.0000 352 238 0.6761
352921.0000 352 239 0.6790
352925.0000 352 240 0.6818
352929.0000 352 241 0.6847
352933.0000 352 242 0.6875
352937.0000 352 243 0.6903
352941.0000 352 244 0.6932
352945.0000 352 245 0.6960
352949.0000 352 246 0.6989
352953.0000 352 247 0.7017
352957.0000 352 248 0.7045
352961.0000 352 249 0.7074
352965.0000 352 250 0.7102
352969.0000 352 251 0.7131
352973.0000 352 252 0.7159
352977.0000 352 253 0.7188
352981.0000 352 254 0.7216
352985.0000 352 255 0.7244
352989.0000 352 256 0.7273
352993.0000 352 257 0.7301
352997.0000 352 258 0.7330
353000.0000 353 258 0.7309
353162.0000 353 259 0.7337
353166.0000 353 260 0.7365
354000.0000 354 260 0.7345
354892.0000 354 261 0.7373
354957.0000 354 262 0.7401
355000.0000 355 262 0.7380
356000.0000 356 262 0.7360
357000.0000 357 262 0.7339
358000.0000 358 262 0.7318
359000.0000 359 262 0.7298
